"Tarih","Şimdi","Açılış","Yüksek","Düşük","Fark %"
"24.07.2013","1,9213","1,8984","1,9245","1,8963","1,10%"
"23.07.2013","1,9004","1,9100","1,9180","1,8968","-0,61%"
"22.07.2013","1,9120","1,9169","1,9190","1,9080","-0,32%"
"19.07.2013","1,9181","1,9194","1,9280","1,9134","-0,17%"
"18.07.2013","1,9214","1,9078","1,9246","1,9070","0,55%"
"17.07.2013","1,9108","1,9180","1,9300","1,9046","-0,53%"
"16.07.2013","1,9210","1,9315","1,9380","1,9150","-0,65%"
"15.07.2013","1,9335","1,9540","1,9544","1,9298","-0,97%"
"12.07.2013","1,9525","1,9481","1,9660","1,9430","0,07%"
"11.07.2013","1,9511","1,9477","1,9574","1,9181","0,07%"
"10.07.2013","1,9497","1,9385","1,9620","1,9330","0,42%"
"09.07.2013","1,9415","1,9443","1,9520","1,9300","-0,30%"
"08.07.2013","1,9473","1,9659","1,9735","1,9400","-1,07%"
"05.07.2013","1,9683","1,9390","1,9700","1,9385","1,30%"
"04.07.2013","1,9430","1,9440","1,9580","1,9335","-0,21%"
"03.07.2013","1,9470","1,9319","1,9550","1,9299","0,72%"
"02.07.2013","1,9330","1,9205","1,9363","1,9140","0,47%"
"01.07.2013","1,9240","1,9283","1,9301","1,9165","-0,25%"
"28.06.2013","1,9288","1,9200","1,9370","1,9110","0,46%"
"27.06.2013","1,9199","1,9334","1,9363","1,9140","-0,80%"
"26.06.2013","1,9354","1,9291","1,9440","1,9200","0,22%"
"25.06.2013","1,9311","1,9418","1,9475","1,9215","-0,65%"
"24.06.2013","1,9438","1,9356","1,9610","1,9300","0,26%"
"21.06.2013","1,9388","1,9356","1,9480","1,9210","0,10%"
"20.06.2013","1,9369","1,9000","1,9495","1,8960","1,83%"
"19.06.2013","1,9020","1,8845","1,9087","1,8750","0,82%"
"18.06.2013","1,8865","1,8713","1,8890","1,8660","0,66%"
"17.06.2013","1,8741","1,8566","1,8764","1,8557","0,81%"
"14.06.2013","1,8590","1,8600","1,8630","1,8470","-0,14%"
"13.06.2013","1,8616","1,8730","1,8775","1,8574","-0,73%"
"12.06.2013","1,8752","1,8896","1,8945","1,8660","-0,88%"
"11.06.2013","1,8918","1,8998","1,9090","1,8824","-0,53%"
"10.06.2013","1,9018","1,8740","1,9020","1,8716","1,54%"
"07.06.2013","1,8730","1,8905","1,9000","1,8700","-1,07%"
"06.06.2013","1,8932","1,8903","1,9070","1,8780","0,05%"
"05.06.2013","1,8923","1,8765","1,8931","1,8687","0,82%"
"04.06.2013","1,8769","1,8818","1,8882","1,8660","-0,31%"
"03.06.2013","1,8828","1,8773","1,9000","1,8770","0,38%"
"31.05.2013","1,8756","1,8715","1,8970","1,8630","0,11%"
"30.05.2013","1,8735","1,8585","1,8810","1,8554","0,70%"
"29.05.2013","1,8605","1,8584","1,8710","1,8550","0,13%"
"28.05.2013","1,8580","1,8438","1,8610","1,8415","0,66%"
"27.05.2013","1,8458","1,8481","1,8481","1,8375","-0,04%"
"24.05.2013","1,8465","1,8434","1,8500","1,8385","0,01%"
"23.05.2013","1,8464","1,8461","1,8590","1,8405","-0,15%"
"22.05.2013","1,8491","1,8411","1,8507","1,8300","0,33%"
"21.05.2013","1,8431","1,8378","1,8550","1,8375","0,12%"
"20.05.2013","1,8408","1,8407","1,8490","1,8355","-0,07%"
"17.05.2013","1,8421","1,8221","1,8470","1,8198","0,99%"
"16.05.2013","1,8241","1,8206","1,8390","1,8175","0,08%"
"15.05.2013","1,8226","1,8135","1,8260","1,8125","0,39%"
"14.05.2013","1,8155","1,8100","1,8170","1,8048","0,19%"
"13.05.2013","1,8120","1,7993","1,8140","1,7984","0,59%"
"10.05.2013","1,8013","1,7967","1,8070","1,7940","0,14%"
"09.05.2013","1,7987","1,7894","1,7987","1,7850","0,49%"
"08.05.2013","1,7900","1,7934","1,7990","1,7850","-0,38%"
"07.05.2013","1,7968","1,7952","1,8030","1,7920","-0,02%"
"06.05.2013","1,7972","1,7946","1,8000","1,7900","0,16%"
"03.05.2013","1,7943","1,7908","1,8000","1,7891","0,08%"
"02.05.2013","1,7928","1,7907","1,7970","1,7840","0,01%"
"01.05.2013","1,7927","1,7910","1,7942","1,7880","-0,02%"
"30.04.2013","1,7930","1,7936","1,8010","1,7895","-0,14%"
"29.04.2013","1,7956","1,7961","1,7990","1,7890","-0,11%"
"26.04.2013","1,7975","1,7965","1,8040","1,7927","-0,07%"
"25.04.2013","1,7988","1,8004","1,8040","1,7935","-0,20%"
"24.04.2013","1,8024","1,8019","1,8070","1,7985","-0,12%"
"23.04.2013","1,8046","1,8029","1,8110","1,8000","0,02%"
"22.04.2013","1,8043","1,8011","1,8100","1,7950","0,25%"
"19.04.2013","1,7998","1,7960","1,8010","1,7915","0,18%"
"18.04.2013","1,7966","1,7975","1,8000","1,7895","-0,16%"
"17.04.2013","1,7995","1,7862","1,8003","1,7830","0,64%"
"16.04.2013","1,7880","1,7912","1,7985","1,7833","-0,27%"
"15.04.2013","1,7929","1,7881","1,7934","1,7850","0,27%"
"12.04.2013","1,7881","1,7828","1,7930","1,7817","0,18%"
"11.04.2013","1,7848","1,7875","1,7900","1,7810","-0,26%"
"10.04.2013","1,7895","1,7826","1,7895","1,7785","0,30%"
"09.04.2013","1,7842","1,7840","1,7900","1,7777","-0,10%"
"08.04.2013","1,7860","1,7933","1,7957","1,7815","-0,42%"
"05.04.2013","1,7936","1,8014","1,8070","1,7906","-0,54%"
"04.04.2013","1,8034","1,8059","1,8130","1,7993","-0,30%"
"03.04.2013","1,8089","1,8029","1,8130","1,7985","0,31%"
"02.04.2013","1,8033","1,8042","1,8100","1,7980","-0,10%"
"01.04.2013","1,8051","1,8091","1,8150","1,8040","-0,22%"
"29.03.2013","1,8090","1,8095","1,8130","1,8049","-0,08%"
"28.03.2013","1,8104","1,8124","1,8180","1,8059","-0,22%"
"27.03.2013","1,8144","1,8128","1,8240","1,8091","0,01%"
"26.03.2013","1,8143","1,8218","1,8230","1,8100","-0,45%"
"25.03.2013","1,8225","1,8100","1,8245","1,8070","0,44%"
"22.03.2013","1,8146","1,8154","1,8220","1,8100","-0,21%"
"21.03.2013","1,8184","1,8174","1,8220","1,8085","0,04%"
"20.03.2013","1,8176","1,8243","1,8266","1,8125","-0,41%"
"19.03.2013","1,8251","1,8121","1,8262","1,8087","0,67%"
"18.03.2013","1,8130","1,8073","1,8180","1,8046","0,37%"
"15.03.2013","1,8063","1,8088","1,8140","1,8030","-0,19%"
"14.03.2013","1,8098","1,8118","1,8170","1,8080","-0,15%"
"13.03.2013","1,8126","1,8019","1,8160","1,7960","0,54%"
"12.03.2013","1,8029","1,7985","1,8080","1,7948","0,22%"
"11.03.2013","1,7990","1,8046","1,8070","1,7956","-0,31%"
"08.03.2013","1,8046","1,7966","1,8080","1,7890","0,41%"
"07.03.2013","1,7973","1,7976","1,8011","1,7920","-0,06%"
"06.03.2013","1,7983","1,7911","1,7985","1,7870","0,37%"
"05.03.2013","1,7916","1,7987","1,7990","1,7900","-0,41%"
"04.03.2013","1,7989","1,7984","1,8060","1,7960","0,08%"
"01.03.2013","1,7974","1,7979","1,8072","1,7935","-0,06%"
"28.02.2013","1,7985","1,7957","1,8010","1,7920","0,04%"
"27.02.2013","1,7977","1,8034","1,8090","1,7957","-0,43%"
"26.02.2013","1,8054","1,8071","1,8146","1,8010","-0,22%"
"25.02.2013","1,8094","1,7996","1,8094","1,7895","0,42%"
"22.02.2013","1,8019","1,7922","1,8040","1,7845","0,43%"
"21.02.2013","1,7942","1,7823","1,7960","1,7805","0,61%"
"20.02.2013","1,7833","1,7758","1,7854","1,7700","0,38%"
"19.02.2013","1,7765","1,7648","1,7800","1,7620","0,53%"
"18.02.2013","1,7672","1,7655","1,7700","1,7610","0,04%"
"15.02.2013","1,7665","1,7665","1,7720","1,7630","-0,10%"
"14.02.2013","1,7683","1,7615","1,7730","1,7615","0,27%"
"13.02.2013","1,7635","1,7704","1,7720","1,7590","-0,50%"
"12.02.2013","1,7724","1,7735","1,7770","1,7675","-0,17%"
"11.02.2013","1,7755","1,7690","1,7770","1,7650","0,23%"
"08.02.2013","1,7715","1,7730","1,7750","1,7645","-0,14%"
"07.02.2013","1,7740","1,7677","1,7750","1,7620","0,25%"
"06.02.2013","1,7695","1,7592","1,7695","1,7582","0,47%"
"05.02.2013","1,7612","1,7593","1,7650","1,7530","-0,01%"
"04.02.2013","1,7613","1,7468","1,7640","1,7420","0,80%"
"01.02.2013","1,7473","1,7569","1,7587","1,7440","-0,66%"
"31.01.2013","1,7589","1,7658","1,7700","1,7535","-0,50%"
"30.01.2013","1,7678","1,7665","1,7730","1,7610","-0,04%"
"29.01.2013","1,7685","1,7723","1,7750","1,7650","-0,25%"
"28.01.2013","1,7730","1,7646","1,7740","1,7620","0,31%"
"25.01.2013","1,7675","1,7666","1,7715","1,7600","-0,06%"
"24.01.2013","1,7686","1,7696","1,7740","1,7650","-0,17%"
"23.01.2013","1,7716","1,7670","1,7745","1,7645","0,15%"
"22.01.2013","1,7690","1,7623","1,7740","1,7560","0,27%"
"21.01.2013","1,7643","1,7613","1,7660","1,7550","0,23%"
"18.01.2013","1,7603","1,7504","1,7630","1,7500","0,45%"
"17.01.2013","1,7524","1,7633","1,7665","1,7498","-0,73%"
"16.01.2013","1,7653","1,7679","1,7730","1,7615","-0,21%"
"15.01.2013","1,7691","1,7681","1,7740","1,7650","0,02%"
"14.01.2013","1,7688","1,7688","1,7730","1,7640","-0,04%"
"11.01.2013","1,7695","1,7652","1,7750","1,7640","0,13%"
"10.01.2013","1,7672","1,7733","1,7774","1,7650","-0,46%"
"09.01.2013","1,7753","1,7782","1,7810","1,7710","-0,17%"
"08.01.2013","1,7783","1,7778","1,7820","1,7695","-0,08%"
"07.01.2013","1,7798","1,7806","1,7861","1,7750","-0,11%"
"04.01.2013","1,7818","1,7831","1,7906","1,7798","-0,16%"
"03.01.2013","1,7847","1,7780","1,7855","1,7750","0,34%"
"02.01.2013","1,7787","1,7818","1,7834","1,7730","-0,29%"
"01.01.2013","1,7838","1,7817","1,7850","1,7816","0,01%"
"31.12.2012","1,7837","1,7899","1,7908","1,7790","-0,32%"
"28.12.2012","1,7894","1,7868","1,7930","1,7820","0,03%"
"27.12.2012","1,7888","1,7929","1,7950","1,7850","-0,29%"
"26.12.2012","1,7940","1,7920","1,7960","1,7875","0,00%"
"25.12.2012","1,7940","1,7951","1,7990","1,7900","-0,17%"
"24.12.2012","1,7971","1,7959","1,8010","1,7900","-0,02%"
"21.12.2012","1,7975","1,7841","1,7976","1,7841","0,64%"
"20.12.2012","1,7861","1,7817","1,7880","1,7790","0,13%"
"19.12.2012","1,7837","1,7784","1,7840","1,7745","0,27%"
"18.12.2012","1,7789","1,7819","1,7860","1,7760","-0,28%"
"17.12.2012","1,7839","1,7768","1,7860","1,7745","0,28%"
"14.12.2012","1,7790","1,7790","1,7840","1,7757","-0,13%"
"13.12.2012","1,7813","1,7748","1,7829","1,7715","0,23%"
"12.12.2012","1,7772","1,7806","1,7840","1,7730","-0,30%"
"11.12.2012","1,7826","1,7878","1,7903","1,7790","-0,37%"
"10.12.2012","1,7892","1,7882","1,7920","1,7840","0,04%"
"07.12.2012","1,7884","1,7877","1,7930","1,7858","-0,03%"
"06.12.2012","1,7889","1,7845","1,7917","1,7840","0,13%"
"05.12.2012","1,7865","1,7821","1,7893","1,7790","0,13%"
"04.12.2012","1,7841","1,7849","1,7880","1,7800","-0,16%"
"03.12.2012","1,7869","1,7847","1,7890","1,7810","-0,02%"
"30.11.2012","1,7873","1,7840","1,7890","1,7810","0,07%"
"29.11.2012","1,7860","1,7905","1,7915","1,7830","-0,35%"
"28.11.2012","1,7923","1,7903","1,7945","1,7870","0,00%"
"27.11.2012","1,7923","1,7939","1,7966","1,7880","-0,20%"
"26.11.2012","1,7959","1,7921","1,7970","1,7885","0,09%"
"23.11.2012","1,7942","1,7955","1,8010","1,7890","-0,18%"
"22.11.2012","1,7975","1,8013","1,8022","1,7940","-0,27%"
"21.11.2012","1,8023","1,7917","1,8040","1,7910","0,48%"
"20.11.2012","1,7937","1,7958","1,8030","1,7908","-0,23%"
"19.11.2012","1,7978","1,7988","1,8040","1,7950","-0,15%"
"16.11.2012","1,8005","1,7990","1,8045","1,7950","-0,03%"
"15.11.2012","1,8010","1,8035","1,8066","1,7930","-0,25%"
"14.11.2012","1,8055","1,8059","1,8078","1,7970","-0,11%"
"13.11.2012","1,8074","1,7991","1,8090","1,7985","0,35%"
"12.11.2012","1,8011","1,7886","1,8020","1,7845","0,55%"
"09.11.2012","1,7912","1,7838","1,7940","1,7760","0,30%"
"08.11.2012","1,7859","1,7840","1,7870","1,7765","0,01%"
"07.11.2012","1,7858","1,7715","1,7863","1,7660","0,69%"
"06.11.2012","1,7735","1,7798","1,7824","1,7695","-0,47%"
"05.11.2012","1,7818","1,7936","1,7960","1,7770","-0,61%"
"02.11.2012","1,7927","1,7861","1,7935","1,7830","0,26%"
"01.11.2012","1,7881","1,7916","1,7957","1,7850","-0,31%"
"31.10.2012","1,7936","1,7948","1,7971","1,7870","-0,16%"
"30.10.2012","1,7965","1,8022","1,8050","1,7920","-0,43%"
"29.10.2012","1,8042","1,7985","1,8047","1,7983","0,20%"
"26.10.2012","1,8006","1,7999","1,8068","1,7960","-0,04%"
"25.10.2012","1,8014","1,8024","1,8027","1,7957","-0,12%"
"24.10.2012","1,8035","1,7995","1,8087","1,7945","0,11%"
"23.10.2012","1,8015","1,7937","1,8071","1,7895","0,32%"
"22.10.2012","1,7957","1,7920","1,7970","1,7890","0,03%"
"19.10.2012","1,7951","1,7961","1,8000","1,7895","-0,10%"
"18.10.2012","1,7969","1,7982","1,8030","1,7910","-0,13%"
"17.10.2012","1,7993","1,8023","1,8040","1,7940","-0,28%"
"16.10.2012","1,8043","1,8095","1,8118","1,8007","-0,40%"
"15.10.2012","1,8115","1,8096","1,8130","1,8025","0,25%"
"12.10.2012","1,8069","1,8055","1,8110","1,8000","-0,03%"
"11.10.2012","1,8075","1,8160","1,8194","1,8047","-0,59%"
"10.10.2012","1,8182","1,8219","1,8259","1,8050","-0,31%"
"09.10.2012","1,8239","1,8087","1,8243","1,8030","0,73%"
"08.10.2012","1,8107","1,8030","1,8163","1,7990","0,31%"
"05.10.2012","1,8051","1,7961","1,8072","1,7900","0,38%"
"04.10.2012","1,7983","1,8032","1,8106","1,7945","-0,38%"
"03.10.2012","1,8052","1,7900","1,8068","1,7870","0,74%"
"02.10.2012","1,7920","1,7897","1,7950","1,7870","0,02%"
"01.10.2012","1,7917","1,7962","1,7985","1,7868","-0,26%"
"28.09.2012","1,7964","1,7863","1,8000","1,7820","0,45%"
"27.09.2012","1,7883","1,7908","1,7940","1,7840","-0,21%"
"26.09.2012","1,7921","1,7913","1,7970","1,7877","0,01%"
"25.09.2012","1,7919","1,7976","1,8000","1,7835","-0,36%"
"24.09.2012","1,7983","1,7932","1,8040","1,7915","0,21%"
"21.09.2012","1,7945","1,7963","1,7990","1,7890","-0,21%"
"20.09.2012","1,7983","1,7936","1,8050","1,7921","0,23%"
"19.09.2012","1,7941","1,7953","1,7970","1,7850","-0,18%"
"18.09.2012","1,7973","1,7959","1,8050","1,7875","-0,03%"
"17.09.2012","1,7979","1,7961","1,8000","1,7900","0,07%"
"14.09.2012","1,7967","1,7995","1,8012","1,7865","-0,20%"
"13.09.2012","1,8003","1,8062","1,8140","1,7966","-0,40%"
"12.09.2012","1,8075","1,8040","1,8093","1,7940","0,16%"
"11.09.2012","1,8046","1,8009","1,8058","1,7960","0,09%"
"10.09.2012","1,8029","1,7980","1,8044","1,7940","0,34%"
"07.09.2012","1,7968","1,8073","1,8104","1,7930","-0,69%"
"06.09.2012","1,8093","1,8171","1,8210","1,8057","-0,54%"
"05.09.2012","1,8191","1,8195","1,8280","1,8140","-0,13%"
"04.09.2012","1,8215","1,8165","1,8215","1,8110","0,16%"
"03.09.2012","1,8185","1,8151","1,8217","1,8120","-0,01%"
"31.08.2012","1,8186","1,8256","1,8278","1,8090","-0,44%"
"30.08.2012","1,8267","1,8210","1,8310","1,8182","0,27%"
"29.08.2012","1,8218","1,8090","1,8221","1,8020","0,60%"
"28.08.2012","1,8110","1,7981","1,8110","1,7940","0,61%"
"27.08.2012","1,8001","1,8002","1,8030","1,7940","0,09%"
"24.08.2012","1,7985","1,7927","1,8020","1,7900","0,28%"
"23.08.2012","1,7935","1,7920","1,7980","1,7870","-0,08%"
"22.08.2012","1,7950","1,7933","1,8000","1,7890","0,03%"
"21.08.2012","1,7945","1,8009","1,8029","1,7888","-0,48%"
"20.08.2012","1,8032","1,7992","1,8035","1,7963","0,14%"
"17.08.2012","1,8006","1,7919","1,8050","1,7890","0,37%"
"16.08.2012","1,7939","1,7961","1,8015","1,7880","-0,23%"
"15.08.2012","1,7981","1,8036","1,8070","1,7900","-0,32%"
"14.08.2012","1,8039","1,7932","1,8039","1,7840","0,48%"
"13.08.2012","1,7952","1,7820","1,7966","1,7790","0,74%"
"10.08.2012","1,7820","1,7807","1,7923","1,7780","-0,04%"
"09.08.2012","1,7827","1,7808","1,7890","1,7750","0,11%"
"08.08.2012","1,7808","1,7843","1,7921","1,7750","-0,31%"
"07.08.2012","1,7863","1,7752","1,7870","1,7705","0,51%"
"06.08.2012","1,7772","1,7780","1,7850","1,7690","-0,12%"
"03.08.2012","1,7793","1,7994","1,8016","1,7720","-1,23%"
"02.08.2012","1,8014","1,8060","1,8083","1,7860","-0,39%"
"01.08.2012","1,8085","1,7940","1,8087","1,7860","0,75%"
"31.07.2012","1,7951","1,7989","1,8022","1,7840","-0,32%"
"30.07.2012","1,8009","1,8079","1,8150","1,7960","-0,61%"
"27.07.2012","1,8120","1,8104","1,8250","1,8040","-0,02%"
"26.07.2012","1,8124","1,8195","1,8310","1,8085","-0,50%"
"25.07.2012","1,8215","1,8260","1,8301","1,8160","-0,36%"
"24.07.2012","1,8280","1,8175","1,8320","1,8140","0,47%"
"23.07.2012","1,8195","1,8029","1,8244","1,8029","0,62%"
"20.07.2012","1,8083","1,8001","1,8120","1,7940","0,33%"
"19.07.2012","1,8023","1,7993","1,8080","1,7940","0,03%"
"18.07.2012","1,8017","1,8034","1,8120","1,7990","-0,20%"
"17.07.2012","1,8054","1,8070","1,8140","1,8020","-0,21%"
"16.07.2012","1,8092","1,8094","1,8160","1,8060","-0,12%"
"13.07.2012","1,8114","1,8179","1,8220","1,8076","-0,47%"
"12.07.2012","1,8199","1,8077","1,8241","1,8043","0,56%"
"11.07.2012","1,8097","1,8155","1,8176","1,8010","-0,43%"
